2548	2010-08-21 00:00:00.0	5
2518	2010-08-27 00:00:00.0	1
2207	2010-08-27 00:00:00.0	5
2199	2010-08-27 00:00:00.0	1
2782	2010-08-27 00:00:00.0	1
1815	2010-08-28 00:00:00.0	1
2513	2010-08-28 00:00:00.0	1
369	2010-08-28 00:00:00.0	2
588	2010-08-28 00:00:00.0	6
39	2010-08-28 00:00:00.0	4
1130	2010-08-29 00:00:00.0	2
2404	2010-08-29 00:00:00.0	4
2501	2010-09-05 00:00:00.0	6
2492	2010-09-05 00:00:00.0	6
1833	2010-09-05 00:00:00.0	2
1887	2010-09-05 00:00:00.0	3
2504	2010-09-05 00:00:00.0	1
2106	2010-09-05 00:00:00.0	4
2717	2010-09-05 00:00:00.0	1
2344	2010-09-05 00:00:00.0	1
2525	2010-09-05 00:00:00.0	2
204	2010-09-05 00:00:00.0	1
1299	2010-09-05 00:00:00.0	1
NULL	2010-09-05 00:00:00.0	7
2499	2010-09-05 00:00:00.0	4
2509	2010-09-05 00:00:00.0	1
2634	2010-09-11 00:00:00.0	7
1823	2010-09-11 00:00:00.0	1
2671	2010-09-11 00:00:00.0	1
2514	2010-09-11 00:00:00.0	2
1844	2010-09-11 00:00:00.0	6
63	2010-09-11 00:00:00.0	1
2937	2010-09-11 00:00:00.0	2
1142	2010-09-12 00:00:00.0	4
1837	2010-09-12 00:00:00.0	1
2503	2010-09-12 00:00:00.0	2
1810	2010-09-12 00:00:00.0	3
225	2010-09-12 00:00:00.0	7
2533	2010-09-19 00:00:00.0	1
2699	2010-09-24 00:00:00.0	5
2517	2010-09-24 00:00:00.0	1
2517	2010-09-24 00:00:00.0	1
1149	2010-09-25 00:00:00.0	1
1834	2010-09-25 00:00:00.0	1
1820	2010-09-25 00:00:00.0	2
2512	2010-09-25 00:00:00.0	6
716	2010-09-25 00:00:00.0	3
2484	2010-09-25 00:00:00.0	1
2494	2010-09-25 00:00:00.0	2
1866	2010-09-26 00:00:00.0	2
1713	2010-09-26 00:00:00.0	1
3089	2010-09-26 00:00:00.0	1
2522	2010-09-26 00:00:00.0	1
NULL	2010-10-01 00:00:00.0	2
NULL	2010-10-01 00:00:00.0	2
2548	2010-10-02 00:00:00.0	1
2516	2010-10-02 00:00:00.0	2
2500	2010-10-02 00:00:00.0	1
2502	2010-10-02 00:00:00.0	1
2499	2010-10-02 00:00:00.0	7
1808	2010-10-02 00:00:00.0	3
1837	2010-10-02 00:00:00.0	1
1838	2010-10-03 00:00:00.0	1
653	2010-10-08 00:00:00.0	7
NULL	2010-10-08 00:00:00.0	6
NULL	2010-10-08 00:00:00.0	2
1988	2010-10-08 00:00:00.0	2
360	2010-10-09 00:00:00.0	2
1841	2010-10-09 00:00:00.0	1
2728	2010-10-09 00:00:00.0	3
2501	2010-10-09 00:00:00.0	6
NULL	2010-10-09 00:00:00.0	6
2521	2010-10-09 00:00:00.0	1
1907	2010-10-09 00:00:00.0	1
2436	2010-10-09 00:00:00.0	3
2650	2010-10-15 00:00:00.0	2
3035	2010-10-16 00:00:00.0	5
3035	2010-10-16 00:00:00.0	5
2505	2010-10-16 00:00:00.0	1
2505	2010-10-16 00:00:00.0	1
2533	2010-10-16 00:00:00.0	5
2495	2010-10-16 00:00:00.0	1
2532	2010-10-16 00:00:00.0	1
2523	2010-10-16 00:00:00.0	1
2509	2010-10-16 00:00:00.0	1
2302	2010-10-17 00:00:00.0	3
NULL	2010-10-22 00:00:00.0	1
147	2010-10-22 00:00:00.0	2
2488	2010-10-22 00:00:00.0	6
2488	2010-10-22 00:00:00.0	6
1713	2010-10-23 00:00:00.0	7
2492	2010-10-23 00:00:00.0	3
1806	2010-10-23 00:00:00.0	2
2361	2010-10-23 00:00:00.0	3
NULL	2010-10-23 00:00:00.0	6
NULL	2010-10-23 00:00:00.0	3
2518	2010-10-23 00:00:00.0	1
2489	2010-10-24 00:00:00.0	1
772	2010-10-24 00:00:00.0	2
2509	2010-10-29 00:00:00.0	1
2509	2010-10-29 00:00:00.0	1
2536	2010-10-30 00:00:00.0	1
1834	2010-10-30 00:00:00.0	1
2735	2010-10-30 00:00:00.0	1
1811	2010-10-30 00:00:00.0	1
2501	2010-10-30 00:00:00.0	1
2521	2010-10-30 00:00:00.0	5
1224	2010-10-30 00:00:00.0	2
2503	2010-10-30 00:00:00.0	1
